Id,Screen_name,Created_at,Text,Url,Hastags,Symbols
1461752280156459008,RgisiD,2021-11-19 17:44:36+00:00,"Gəncəyə #kitablagəlirik 
Çox az qaldı. https://t.co/fmJSRXE1uv",No url,"[{'text': 'kitablagəlirik', 'indices': [8, 23]}]",[]
1460677752575729664,RgisiD,2021-11-16 18:34:48+00:00,"İkinci böyük şəhərimiz, istiqlal şəhərimiz, mədəniyyət şəhərimiz, ilk paytaxtımız Gəncə şəhərinə #kitablagəlirik https://t.co/LS2IxyKw2L",No url,"[{'text': 'kitablagəlirik', 'indices': [97, 112]}]",[]
1459900632702271492,RgisiD,2021-11-14 15:06:49+00:00,"@z_xudiyev Gülmürdük, qibtə edirdik)))",No url,[],[]
1459899610428751886,RgisiD,2021-11-14 15:02:45+00:00,@z_xudiyev Dünən evdə bunun söhbəti gedirdi)),No url,[],[]
1459012006258917376,RgisiD,2021-11-12 04:15:44+00:00,"Yüz il öncə Şuşanı düşmən işğalından qoruyan Xosrov bəyin və böyük mütəfəkkir Əhməd bəyin məzarında Şuşa torpağı.
Baş redaktorumuzun yazısı linkdə:

https://t.co/sZkSidEAEb

#tarix #history #DilqəmƏhməd #Şuşa #ƏhmədbəyAğaoğlu #XosrovbəySultanzadə https://t.co/VlkWTyoTsj",https://t.co/sZkSidEAEb,"[{'text': 'tarix', 'indices': [174, 180]}, {'text': 'history', 'indices': [181, 189]}, {'text': 'DilqəmƏhməd', 'indices': [190, 202]}, {'text': 'Şuşa', 'indices': [203, 208]}, {'text': 'ƏhmədbəyAğaoğlu', 'indices': [209, 225]}, {'text': 'XosrovbəySultanzadə', 'indices': [226, 246]}]",[]
1457817303165374466,RgisiD,2021-11-08 21:08:24+00:00,"Bir əsr öncə düşmənləri qovaraq Şuşada üçrəngli bayrağımızı dalğalandıran babalarımızın varisləri həmin düşmənləri bu dəfə birdəfəlik qovaraq həmin bayrağı daha da ucaya qaldırdılar.

Günün mübarək, Bayrağımız!

""Bir kərə yüksələn bayraq bir daha enməz!""

#Azərbaycan #Bayraq https://t.co/PLfSyhhj5O",No url,"[{'text': 'Azərbaycan', 'indices': [256, 267]}, {'text': 'Bayraq', 'indices': [268, 275]}]",[]
1457468742380699653,RgisiD,2021-11-07 22:03:21+00:00,"Əziz Şuşa, sən azadsan!
Əziz Şuşa, biz qayıtdıq!
Əziz Şuşa, biz səni dirçəldəcəyik!

Zəfərin mübarək, Azərbaycan!

#QarabağAzərbaycandır 
#Şuşa #Shusha 
#Zəfərgünü https://t.co/BhcEQBZ5vo",No url,"[{'text': 'QarabağAzərbaycandır', 'indices': [115, 136]}, {'text': 'Şuşa', 'indices': [138, 143]}, {'text': 'Shusha', 'indices': [144, 151]}, {'text': 'Zəfərgünü', 'indices': [153, 163]}]",[]
1456917745610727426,RgisiD,2021-11-06 09:33:53+00:00,"""Çapar yayınlar""ının həftəsonu yarmarkasına gəlin, bütün nəşrlərimizlə səhər saatlarından axşamadək sizləri görməkdən məmnun qalacağıq. 
Hüseyn Cavid parkında bütün nəşrlərimizi əldə edə bilərsiniz.

#tarix #history #kitab #jurnal #Azərbaycan #Cümhuriyyət https://t.co/aDp83qICPS",No url,"[{'text': 'tarix', 'indices': [200, 206]}, {'text': 'history', 'indices': [207, 215]}, {'text': 'kitab', 'indices': [216, 222]}, {'text': 'jurnal', 'indices': [223, 230]}, {'text': 'Azərbaycan', 'indices': [231, 242]}, {'text': 'Cümhuriyyət', 'indices': [243, 255]}]",[]
1455881046046691333,RgisiD,2021-11-03 12:54:24+00:00,"Üstəlik, çatdırılma ödənişsiz.
Bayrağımızın Zəfər çaldığı bu günlərdə Bayrağımızın tarixini birlikdə oxuyaq.

#tarix #history #kampaniya #hədiyyə #endirim #kitab #jurnal #book #yenikitab",No url,"[{'text': 'tarix', 'indices': [110, 116]}, {'text': 'history', 'indices': [117, 125]}, {'text': 'kampaniya', 'indices': [126, 136]}, {'text': 'hədiyyə', 'indices': [137, 145]}, {'text': 'endirim', 'indices': [146, 154]}, {'text': 'kitab', 'indices': [155, 161]}, {'text': 'jurnal', 'indices': [162, 169]}, {'text': 'book', 'indices': [170, 175]}, {'text': 'yenikitab', 'indices': [176, 186]}]",[]
1455881011116617729,RgisiD,2021-11-03 12:54:16+00:00,"Dəyərli dostlar, yeni kampaniyaya start veririk:
4-15 noyabr tarixlərində Zəfər günü və Bayraq günü münasibətilə Ən azı 30₼-lıq kitab-jurnal alan hər kəsə Baş redaktorumuz Dilqəm Əhmədin ""Mühacirlərin Mirası"" kitabı hədiyyə olacaq. https://t.co/ObDOFLmbr1",No url,[],[]
1453953917000159244,RgisiD,2021-10-29 05:16:41+00:00,"Cümhuriyyət günün mübarək, #Türkiyə
#Azərbaycan https://t.co/MrRKtt1oum",No url,"[{'text': 'Türkiyə', 'indices': [27, 35]}, {'text': 'Azərbaycan', 'indices': [36, 47]}]",[]
1453444576044359688,RgisiD,2021-10-27 19:32:45+00:00,"1-ci dərəcəli müşavir-diplomat, dərgimizin dəyərli dostu Ramiz müəllimi 84 yaşının tamam olması münasibətilə təbrik edirik. Ramiz müəllimə vətənimizə, millətimizə, tariximizə göstərdiyi xidmətlərə görə dərin təşəkkürümüzü bildiririk
#tarix #history #RamizAbutalibov #Çapar #jurnal https://t.co/xYeB2lAaox",No url,"[{'text': 'tarix', 'indices': [233, 239]}, {'text': 'history', 'indices': [240, 248]}, {'text': 'RamizAbutalibov', 'indices': [249, 265]}, {'text': 'Çapar', 'indices': [266, 272]}, {'text': 'jurnal', 'indices': [273, 280]}]",[]
1453265000139825153,RgisiD,2021-10-27 07:39:11+00:00,"Əziz Sumqayıtlılar, dəyərli dostlar. 
Üç gündən sonra Sumqayıta gəlirik. Bəs siz kitab bayramına gələcəksinizmi? 
Dostlarınızı etiketləyin, hər kəs xəbərdar olsun.
Gənc ANİB ilk böyük tədbiri ilə gənclər şəhərində.
Sumqayıta #kitablagəlirik
#tarix #history #kitab #jurnal #book https://t.co/8dV13EnAjd",No url,"[{'text': 'kitablagəlirik', 'indices': [225, 240]}, {'text': 'tarix', 'indices': [241, 247]}, {'text': 'history', 'indices': [248, 256]}, {'text': 'kitab', 'indices': [257, 263]}, {'text': 'jurnal', 'indices': [264, 271]}, {'text': 'book', 'indices': [272, 277]}]",[]
1452559276334063623,RgisiD,2021-10-25 08:54:53+00:00,"Rəşadətli Azərbaycan Ordusunun əks hücum əməliyyatları nəticəsində Qubadlı rayonunun düşmən işğalından azad olunmasından 1 il ötdü.
Yaşasın Azərbaycan Ordusu!
Yaşasın Azərbaycan!
#QubadlıAzərbaycandır
#QarabağAzərbaycandır https://t.co/DIPCMiLf0o",No url,"[{'text': 'QubadlıAzərbaycandır', 'indices': [179, 200]}, {'text': 'QarabağAzərbaycandır', 'indices': [201, 222]}]",[]
1450808355912568845,RgisiD,2021-10-20 12:57:21+00:00,"Rəşadətli Azərbaycan Ordusunun əks hücum əməliyyatları nəticəsində Zəngilan rayonunun düşmən işğalından azad olunmasından 1 il ötdü.
Yaşasın Azərbaycan Ordusu!
Yaşasın Azərbaycan!
#ZəngilanAzərbaycandır
#QarabağAzərbaycandır https://t.co/IsvpQfcDc0",No url,"[{'text': 'ZəngilanAzərbaycandır', 'indices': [180, 202]}, {'text': 'QarabağAzərbaycandır', 'indices': [203, 224]}]",[]
1450808282407387143,RgisiD,2021-10-20 12:57:03+00:00,@z_xudiyev (( çox üzüldüm,No url,[],[]
1450444112734400513,RgisiD,2021-10-19 12:49:59+00:00,"Qeyd edək ki, ANİB tərəfindən növbəti sərginin noyabr ayında Gəncə şəhərində keçirilməsi planlaşdırılır.

Sumqayıta #kitablagəlirik",No url,"[{'text': 'kitablagəlirik', 'indices': [116, 131]}]",[]
1450444069562421253,RgisiD,2021-10-19 12:49:48+00:00,"Eyni zamanda sərgi müddətində məşhur şair və yazıçıların da iştirakı ilə təqdimatlar, imza günləri və şeir gecələrinin keçirilməsi planlaşdırılır. 

Sərgi saat 10:00-dan 19:00-dək davam edəcək. 

Bütün kitabsevərlər dəvətlidir.",No url,[],[]
1450443963442270210,RgisiD,2021-10-19 12:49:23+00:00,"Çapar dərgisi ”Azərbaycan Nəşriyyatları” İctimai Birliyinə istinadən xəbər verir ki, sərgidə ölkənin 20-dən artıq tanınmış nəşriyyatı iştirak edəcək. Sərgidə bütün nəşriyyatlar tərəfindən kitablara 50%-dək endirim tətbiq olunacaq.",No url,[],[]
1450443799185043460,RgisiD,2021-10-19 12:48:44+00:00,"SUMQAYITDA KİTAB BAYRAMI

30-31 oktyabr tarixlərində “Azərbaycan Nəşriyyatları” İctimai Birliyinin təşkilatçılığı ilə Sumqayıt Dövlət Dram Teatrında “I Sumqayıt Kitab Sərgisi” (ANİB-2021) təşkil olunacaq. https://t.co/KxYVOstWZ8",No url,[],[]
